index,batch,position,cpu_value,gpu_fp32,tc_value,diff_cpu_tc,diff_cpu_gpu
4980,4,884,1107,1107.000000,1107.000000,0.000000,0.000000
4981,4,885,137,137.000000,137.000000,0.000000,0.000000
4982,4,886,-1163,-1163.000000,-1163.000000,0.000000,0.000000
4983,4,887,-1165,-1165.000000,-1165.000000,0.000000,0.000000
4984,4,888,1713,1713.000000,1713.000000,0.000000,0.000000
4985,4,889,15,15.000000,15.000000,0.000000,0.000000
4986,4,890,-1261,-1261.000000,-1261.000000,0.000000,0.000000
4987,4,891,-783,-783.000000,-783.000000,0.000000,0.000000
4988,4,892,-1327,-1327.000000,-1327.000000,0.000000,0.000000
4989,4,893,955,955.000000,955.000000,0.000000,0.000000
4990,4,894,1723,1723.000000,1723.000000,0.000000,0.000000
4991,4,895,-755,-755.000000,-755.000000,0.000000,0.000000
4992,4,896,-1557,-1557.000000,-1557.000000,0.000000,0.000000
4993,4,897,1213,1213.000000,1213.000000,0.000000,0.000000
4994,4,898,681,681.000000,681.000000,0.000000,0.000000
4995,4,899,-1549,-1549.000000,-1549.000000,0.000000,0.000000
4996,4,900,-3585,-3585.000000,-3584.000000,-1.000000,0.000000
4997,4,901,85,85.000000,85.000000,0.000000,0.000000
4998,4,902,381,381.000000,381.000000,0.000000,0.000000
4999,4,903,2083,2083.000000,2084.000000,-1.000000,0.000000
5000,4,904,-2839,-2839.000000,-2840.000000,1.000000,0.000000
5001,4,905,-1601,-1601.000000,-1601.000000,0.000000,0.000000
5002,4,906,183,183.000000,183.000000,0.000000,0.000000
5003,4,907,-2267,-2267.000000,-2268.000000,1.000000,0.000000
5004,4,908,-1795,-1795.000000,-1795.000000,0.000000,0.000000
5005,4,909,-953,-953.000000,-953.000000,0.000000,0.000000
5006,4,910,451,451.000000,451.000000,0.000000,0.000000
5007,4,911,733,733.000000,733.000000,0.000000,0.000000
5008,4,912,-1955,-1955.000000,-1955.000000,0.000000,0.000000
5009,4,913,2079,2079.000000,2080.000000,-1.000000,0.000000
5010,4,914,1911,1911.000000,1912.000000,-1.000000,0.000000
5011,4,915,1009,1009.000000,1009.000000,0.000000,0.000000
5012,4,916,-1215,-1215.000000,-1215.000000,0.000000,0.000000
5013,4,917,695,695.000000,695.000000,0.000000,0.000000
5014,4,918,-117,-117.000000,-117.000000,0.000000,0.000000
5015,4,919,-63,-63.000000,-63.000000,0.000000,0.000000
5016,4,920,1207,1207.000000,1207.000000,0.000000,0.000000
5017,4,921,3253,3253.000000,3252.000000,1.000000,0.000000
5018,4,922,-927,-927.000000,-927.000000,0.000000,0.000000
5019,4,923,-3641,-3641.000000,-3640.000000,-1.000000,0.000000
5020,4,924,2139,2139.000000,2140.000000,-1.000000,0.000000
5021,4,925,-867,-867.000000,-867.000000,0.000000,0.000000
5022,4,926,-3171,-3171.000000,-3172.000000,1.000000,0.000000
5023,4,927,-625,-625.000000,-625.000000,0.000000,0.000000
5024,4,928,-2747,-2747.000000,-2748.000000,1.000000,0.000000
5025,4,929,-3045,-3045.000000,-3044.000000,-1.000000,0.000000
5026,4,930,351,351.000000,351.000000,0.000000,0.000000
5027,4,931,-1859,-1859.000000,-1859.000000,0.000000,0.000000
5028,4,932,1329,1329.000000,1329.000000,0.000000,0.000000
5029,4,933,2387,2387.000000,2388.000000,-1.000000,0.000000
5030,4,934,2483,2483.000000,2484.000000,-1.000000,0.000000
5031,4,935,-1211,-1211.000000,-1211.000000,0.000000,0.000000
5032,4,936,959,959.000000,959.000000,0.000000,0.000000
5033,4,937,689,689.000000,689.000000,0.000000,0.000000
5034,4,938,-887,-887.000000,-887.000000,0.000000,0.000000
5035,4,939,195,195.000000,195.000000,0.000000,0.000000
5036,4,940,-2781,-2781.000000,-2780.000000,-1.000000,0.000000
5037,4,941,449,449.000000,449.000000,0.000000,0.000000
5038,4,942,-4051,-4051.000000,-4052.000000,1.000000,0.000000
5039,4,943,539,539.000000,539.000000,0.000000,0.000000
5040,4,944,479,479.000000,479.000000,0.000000,0.000000
5041,4,945,1117,1117.000000,1117.000000,0.000000,0.000000
5042,4,946,1925,1925.000000,1925.000000,0.000000,0.000000
5043,4,947,3771,3771.000000,3772.000000,-1.000000,0.000000
5044,4,948,-1709,-1709.000000,-1709.000000,0.000000,0.000000
5045,4,949,-2003,-2003.000000,-2003.000000,0.000000,0.000000
5046,4,950,3169,3169.000000,3168.000000,1.000000,0.000000
5047,4,951,-2997,-2997.000000,-2996.000000,-1.000000,0.000000
5048,4,952,-2699,-2699.000000,-2700.000000,1.000000,0.000000
5049,4,953,-1305,-1305.000000,-1305.000000,0.000000,0.000000
5050,4,954,-1509,-1509.000000,-1509.000000,0.000000,0.000000
5051,4,955,1941,1941.000000,1941.000000,0.000000,0.000000
5052,4,956,-1279,-1279.000000,-1279.000000,0.000000,0.000000
5053,4,957,207,207.000000,207.000000,0.000000,0.000000
5054,4,958,3127,3127.000000,3128.000000,-1.000000,0.000000
5055,4,959,1189,1189.000000,1189.000000,0.000000,0.000000
5056,4,960,1709,1709.000000,1709.000000,0.000000,0.000000
5057,4,961,-265,-265.000000,-265.000000,0.000000,0.000000
5058,4,962,-1389,-1389.000000,-1389.000000,0.000000,0.000000
5059,4,963,2109,2109.000000,2108.000000,1.000000,0.000000
5060,4,964,1869,1869.000000,1869.000000,0.000000,0.000000
5061,4,965,-1333,-1333.000000,-1333.000000,0.000000,0.000000
5062,4,966,-837,-837.000000,-837.000000,0.000000,0.000000
5063,4,967,-335,-335.000000,-335.000000,0.000000,0.000000
5064,4,968,39,39.000000,39.000000,0.000000,0.000000
5065,4,969,629,629.000000,629.000000,0.000000,0.000000
5066,4,970,-851,-851.000000,-851.000000,0.000000,0.000000
5067,4,971,-1253,-1253.000000,-1253.000000,0.000000,0.000000
5068,4,972,-137,-137.000000,-137.000000,0.000000,0.000000
5069,4,973,2313,2313.000000,2312.000000,1.000000,0.000000
5070,4,974,-1939,-1939.000000,-1940.000000,1.000000,0.000000
5071,4,975,1495,1495.000000,1495.000000,0.000000,0.000000
5072,4,976,-1097,-1097.000000,-1097.000000,0.000000,0.000000
5073,4,977,1001,1001.000000,1001.000000,0.000000,0.000000
5074,4,978,-1391,-1391.000000,-1391.000000,0.000000,0.000000
5075,4,979,-3917,-3917.000000,-3918.000000,1.000000,0.000000
5076,4,980,-3369,-3369.000000,-3368.000000,-1.000000,0.000000
5077,4,981,-3603,-3603.000000,-3604.000000,1.000000,0.000000
5078,4,982,-1735,-1735.000000,-1735.000000,0.000000,0.000000
5079,4,983,167,167.000000,167.000000,0.000000,0.000000
5080,4,984,-1139,-1139.000000,-1139.000000,0.000000,0.000000
5081,4,985,-1029,-1029.000000,-1029.000000,0.000000,0.000000
5082,4,986,1607,1607.000000,1607.000000,0.000000,0.000000
5083,4,987,981,981.000000,981.000000,0.000000,0.000000
5084,4,988,-915,-915.000000,-915.000000,0.000000,0.000000
5085,4,989,-849,-849.000000,-849.000000,0.000000,0.000000
5086,4,990,-89,-89.000000,-89.000000,0.000000,0.000000
5087,4,991,-1167,-1167.000000,-1167.000000,0.000000,0.000000
5088,4,992,-1197,-1197.000000,-1197.000000,0.000000,0.000000
5089,4,993,361,361.000000,361.000000,0.000000,0.000000
5090,4,994,-1899,-1899.000000,-1899.000000,0.000000,0.000000
5091,4,995,-885,-885.000000,-885.000000,0.000000,0.000000
5092,4,996,-1373,-1373.000000,-1374.000000,1.000000,0.000000
5093,4,997,-1515,-1515.000000,-1515.000000,0.000000,0.000000
5094,4,998,-2939,-2939.000000,-2940.000000,1.000000,0.000000
5095,4,999,479,479.000000,479.000000,0.000000,0.000000
5096,4,1000,289,289.000000,289.000000,0.000000,0.000000
5097,4,1001,275,275.000000,275.000000,0.000000,0.000000
5098,4,1002,-1565,-1565.000000,-1565.000000,0.000000,0.000000
5099,4,1003,149,149.000000,149.000000,0.000000,0.000000
5100,4,1004,1241,1241.000000,1241.000000,0.000000,0.000000
5101,4,1005,2791,2791.000000,2792.000000,-1.000000,0.000000
5102,4,1006,2115,2115.000000,2116.000000,-1.000000,0.000000
5103,4,1007,1337,1337.000000,1337.000000,0.000000,0.000000
5104,4,1008,1133,1133.000000,1133.000000,0.000000,0.000000
5105,4,1009,-637,-637.000000,-637.000000,0.000000,0.000000
5106,4,1010,1459,1459.000000,1459.000000,0.000000,0.000000
5107,4,1011,297,297.000000,297.000000,0.000000,0.000000
5108,4,1012,-1755,-1755.000000,-1755.000000,0.000000,0.000000
5109,4,1013,2855,2855.000000,2856.000000,-1.000000,0.000000
5110,4,1014,1083,1083.000000,1083.000000,0.000000,0.000000
5111,4,1015,-2507,-2507.000000,-2508.000000,1.000000,0.000000
5112,4,1016,-1865,-1865.000000,-1864.000000,-1.000000,0.000000
5113,4,1017,1377,1377.000000,1377.000000,0.000000,0.000000
5114,4,1018,-1139,-1139.000000,-1139.000000,0.000000,0.000000
5115,4,1019,1063,1063.000000,1063.000000,0.000000,0.000000
5116,4,1020,-697,-697.000000,-697.000000,0.000000,0.000000
5117,4,1021,701,701.000000,701.000000,0.000000,0.000000
5118,4,1022,1893,1893.000000,1893.000000,0.000000,0.000000
5119,4,1023,-4573,-4573.000000,-4572.000000,-1.000000,0.000000
5120,5,0,-1474,-1474.000000,-1474.000000,0.000000,0.000000
5121,5,1,-1484,-1484.000000,-1484.000000,0.000000,0.000000
5122,5,2,2780,2780.000000,2780.000000,0.000000,0.000000
5123,5,3,-470,-470.000000,-470.000000,0.000000,0.000000
5124,5,4,24,24.000000,24.000000,0.000000,0.000000
5125,5,5,-1730,-1730.000000,-1730.000000,0.000000,0.000000
5126,5,6,434,434.000000,434.000000,0.000000,0.000000
5127,5,7,176,176.000000,176.000000,0.000000,0.000000
5128,5,8,-2444,-2444.000000,-2444.000000,0.000000,0.000000
5129,5,9,814,814.000000,814.000000,0.000000,0.000000
5130,5,10,-1414,-1414.000000,-1414.000000,0.000000,0.000000
5131,5,11,3044,3044.000000,3044.000000,0.000000,0.000000
5132,5,12,2626,2626.000000,2626.000000,0.000000,0.000000
5133,5,13,2404,2404.000000,2404.000000,0.000000,0.000000
5134,5,14,-2420,-2420.000000,-2420.000000,0.000000,0.000000
5135,5,15,3198,3198.000000,3196.000000,2.000000,0.000000
5136,5,16,1456,1456.000000,1456.000000,0.000000,0.000000
5137,5,17,1694,1694.000000,1694.000000,0.000000,0.000000
5138,5,18,-702,-702.000000,-702.000000,0.000000,0.000000
5139,5,19,200,200.000000,200.000000,0.000000,0.000000
5140,5,20,-1438,-1438.000000,-1438.000000,0.000000,0.000000
5141,5,21,-376,-376.000000,-376.000000,0.000000,0.000000
5142,5,22,2976,2976.000000,2976.000000,0.000000,0.000000
5143,5,23,-2050,-2050.000000,-2050.000000,0.000000,0.000000
5144,5,24,4622,4622.000000,4624.000000,-2.000000,0.000000
5145,5,25,1864,1864.000000,1864.000000,0.000000,0.000000
5146,5,26,280,280.000000,280.000000,0.000000,0.000000
5147,5,27,-1870,-1870.000000,-1870.000000,0.000000,0.000000
5148,5,28,-716,-716.000000,-716.000000,0.000000,0.000000
5149,5,29,686,686.000000,686.000000,0.000000,0.000000
5150,5,30,-702,-702.000000,-702.000000,0.000000,0.000000
5151,5,31,-1188,-1188.000000,-1188.000000,0.000000,0.000000
5152,5,32,246,246.000000,246.000000,0.000000,0.000000
5153,5,33,-1464,-1464.000000,-1464.000000,0.000000,0.000000
5154,5,34,3164,3164.000000,3164.000000,0.000000,0.000000
5155,5,35,-4602,-4602.000000,-4600.000000,-2.000000,0.000000
5156,5,36,-540,-540.000000,-540.000000,0.000000,0.000000
5157,5,37,486,486.000000,486.000000,0.000000,0.000000
5158,5,38,-898,-898.000000,-898.000000,0.000000,0.000000
5159,5,39,-856,-856.000000,-856.000000,0.000000,0.000000
5160,5,40,-1044,-1044.000000,-1044.000000,0.000000,0.000000
5161,5,41,-950,-950.000000,-950.000000,0.000000,0.000000
5162,5,42,450,450.000000,450.000000,0.000000,0.000000
5163,5,43,-560,-560.000000,-560.000000,0.000000,0.000000
5164,5,44,-3154,-3154.000000,-3154.000000,0.000000,0.000000
5165,5,45,3268,3268.000000,3268.000000,0.000000,0.000000
5166,5,46,-2160,-2160.000000,-2160.000000,0.000000,0.000000
5167,5,47,-1850,-1850.000000,-1850.000000,0.000000,0.000000
5168,5,48,2976,2976.000000,2976.000000,0.000000,0.000000
5169,5,49,2746,2746.000000,2746.000000,0.000000,0.000000
5170,5,50,-4038,-4038.000000,-4038.000000,0.000000,0.000000
5171,5,51,-52,-52.000000,-52.000000,0.000000,0.000000
5172,5,52,718,718.000000,718.000000,0.000000,0.000000
5173,5,53,1488,1488.000000,1488.000000,0.000000,0.000000
5174,5,54,668,668.000000,668.000000,0.000000,0.000000
5175,5,55,1318,1318.000000,1318.000000,0.000000,0.000000
5176,5,56,-2250,-2250.000000,-2250.000000,0.000000,0.000000
5177,5,57,708,708.000000,708.000000,0.000000,0.000000
5178,5,58,-1872,-1872.000000,-1872.000000,0.000000,0.000000
5179,5,59,670,670.000000,670.000000,0.000000,0.000000
5180,5,60,536,536.000000,536.000000,0.000000,0.000000
5181,5,61,1350,1350.000000,1350.000000,0.000000,0.000000
5182,5,62,1678,1678.000000,1678.000000,0.000000,0.000000
5183,5,63,972,972.000000,972.000000,0.000000,0.000000
5184,5,64,2032,2032.000000,2032.000000,0.000000,0.000000
5185,5,65,386,386.000000,386.000000,0.000000,0.000000
5186,5,66,-2882,-2882.000000,-2882.000000,0.000000,0.000000
5187,5,67,-1152,-1152.000000,-1152.000000,0.000000,0.000000
5188,5,68,-878,-878.000000,-878.000000,0.000000,0.000000
5189,5,69,1876,1876.000000,1876.000000,0.000000,0.000000
5190,5,70,1540,1540.000000,1540.000000,0.000000,0.000000
5191,5,71,838,838.000000,838.000000,0.000000,0.000000
5192,5,72,3666,3666.000000,3666.000000,0.000000,0.000000
5193,5,73,664,664.000000,664.000000,0.000000,0.000000
5194,5,74,4288,4288.000000,4288.000000,0.000000,0.000000
5195,5,75,-642,-642.000000,-642.000000,0.000000,0.000000
5196,5,76,664,664.000000,664.000000,0.000000,0.000000
5197,5,77,-1514,-1514.000000,-1514.000000,0.000000,0.000000
5198,5,78,2354,2354.000000,2354.000000,0.000000,0.000000
5199,5,79,-1640,-1640.000000,-1641.000000,1.000000,0.000000
5200,5,80,46,46.000000,46.000000,0.000000,0.000000
5201,5,81,-312,-312.000000,-312.000000,0.000000,0.000000
5202,5,82,1488,1488.000000,1488.000000,0.000000,0.000000
5203,5,83,2762,2762.000000,2762.000000,0.000000,0.000000
5204,5,84,2984,2984.000000,2984.000000,0.000000,0.000000
5205,5,85,-86,-86.000000,-86.000000,0.000000,0.000000
5206,5,86,2030,2030.000000,2030.000000,0.000000,0.000000
5207,5,87,-1024,-1024.000000,-1024.000000,0.000000,0.000000
5208,5,88,1408,1408.000000,1408.000000,0.000000,0.000000
5209,5,89,3382,3382.000000,3382.000000,0.000000,0.000000
5210,5,90,2034,2034.000000,2034.000000,0.000000,0.000000
5211,5,91,-480,-480.000000,-479.000000,-1.000000,0.000000
5212,5,92,-1042,-1042.000000,-1042.000000,0.000000,0.000000
5213,5,93,3876,3876.000000,3876.000000,0.000000,0.000000
5214,5,94,220,220.000000,220.000000,0.000000,0.000000
5215,5,95,-1382,-1382.000000,-1382.000000,0.000000,0.000000
5216,5,96,-1212,-1212.000000,-1212.000000,0.000000,0.000000
5217,5,97,1322,1322.000000,1322.000000,0.000000,0.000000
5218,5,98,-566,-566.000000,-566.000000,0.000000,0.000000
5219,5,99,-976,-976.000000,-976.000000,0.000000,0.000000
5220,5,100,2498,2498.000000,2498.000000,0.000000,0.000000
5221,5,101,1928,1928.000000,1928.000000,0.000000,0.000000
5222,5,102,2196,2196.000000,2196.000000,0.000000,0.000000
5223,5,103,-6,-6.000000,-6.000000,0.000000,0.000000
5224,5,104,2886,2886.000000,2886.000000,0.000000,0.000000
5225,5,105,-536,-536.000000,-536.000000,0.000000,0.000000
5226,5,106,804,804.000000,804.000000,0.000000,0.000000
5227,5,107,-946,-946.000000,-946.000000,0.000000,0.000000
5228,5,108,1208,1208.000000,1208.000000,0.000000,0.000000
5229,5,109,786,786.000000,786.000000,0.000000,0.000000
5230,5,110,-2950,-2950.000000,-2950.000000,0.000000,0.000000
5231,5,111,-740,-740.000000,-740.000000,0.000000,0.000000
5232,5,112,-1046,-1046.000000,-1046.000000,0.000000,0.000000
5233,5,113,-248,-248.000000,-248.000000,0.000000,0.000000
5234,5,114,-2044,-2044.000000,-2044.000000,0.000000,0.000000
5235,5,115,-1582,-1582.000000,-1582.000000,0.000000,0.000000
5236,5,116,-744,-744.000000,-744.000000,0.000000,0.000000
5237,5,117,414,414.000000,414.000000,0.000000,0.000000
5238,5,118,2510,2510.000000,2510.000000,0.000000,0.000000
5239,5,119,2852,2852.000000,2852.000000,0.000000,0.000000
5240,5,120,132,132.000000,132.000000,0.000000,0.000000
5241,5,121,1702,1702.000000,1702.000000,0.000000,0.000000
5242,5,122,-1242,-1242.000000,-1242.000000,0.000000,0.000000
5243,5,123,2480,2480.000000,2480.000000,0.000000,0.000000
5244,5,124,1078,1078.000000,1078.000000,0.000000,0.000000
5245,5,125,2056,2056.000000,2056.000000,0.000000,0.000000
5246,5,126,-2692,-2692.000000,-2692.000000,0.000000,0.000000
5247,5,127,-714,-714.000000,-714.000000,0.000000,0.000000
5248,5,128,-1130,-1130.000000,-1130.000000,0.000000,0.000000
5249,5,129,-1524,-1524.000000,-1524.000000,0.000000,0.000000
5250,5,130,-2544,-2544.000000,-2544.000000,0.000000,0.000000
5251,5,131,1230,1230.000000,1230.000000,0.000000,0.000000
5252,5,132,-68,-68.000000,-68.000000,0.000000,0.000000
5253,5,133,954,954.000000,954.000000,0.000000,0.000000
5254,5,134,1242,1242.000000,1243.000000,-1.000000,0.000000
5255,5,135,-2464,-2464.000000,-2464.000000,0.000000,0.000000
5256,5,136,-552,-552.000000,-552.000000,0.000000,0.000000
5257,5,137,2202,2202.000000,2202.000000,0.000000,0.000000
5258,5,138,1834,1834.000000,1834.000000,0.000000,0.000000
5259,5,139,-1076,-1076.000000,-1076.000000,0.000000,0.000000
5260,5,140,2602,2602.000000,2602.000000,0.000000,0.000000
5261,5,141,-4564,-4564.000000,-4560.000000,-4.000000,0.000000
5262,5,142,-1016,-1016.000000,-1016.000000,0.000000,0.000000
5263,5,143,1130,1130.000000,1130.000000,0.000000,0.000000
5264,5,144,172,172.000000,172.000000,0.000000,0.000000
5265,5,145,1370,1370.000000,1370.000000,0.000000,0.000000
5266,5,146,1410,1410.000000,1410.000000,0.000000,0.000000
5267,5,147,3176,3176.000000,3176.000000,0.000000,0.000000
5268,5,148,3378,3378.000000,3378.000000,0.000000,0.000000
5269,5,149,-992,-992.000000,-992.000000,0.000000,0.000000
5270,5,150,28,28.000000,28.000000,0.000000,0.000000
5271,5,151,-1758,-1758.000000,-1758.000000,0.000000,0.000000
5272,5,152,-1346,-1346.000000,-1346.000000,0.000000,0.000000
5273,5,153,2176,2176.000000,2176.000000,0.000000,0.000000
5274,5,154,-116,-116.000000,-116.000000,0.000000,0.000000
5275,5,155,-306,-306.000000,-306.000000,0.000000,0.000000
5276,5,156,-1696,-1696.000000,-1696.000000,0.000000,0.000000
5277,5,157,-1846,-1846.000000,-1846.000000,0.000000,0.000000
5278,5,158,3162,3162.000000,3160.000000,2.000000,0.000000
5279,5,159,2532,2532.000000,2532.000000,0.000000,0.000000
5280,5,160,-3574,-3574.000000,-3574.000000,0.000000,0.000000
5281,5,161,-988,-988.000000,-988.000000,0.000000,0.000000
5282,5,162,364,364.000000,364.000000,0.000000,0.000000
5283,5,163,1086,1086.000000,1086.000000,0.000000,0.000000
5284,5,164,-1900,-1900.000000,-1900.000000,0.000000,0.000000
5285,5,165,-1786,-1786.000000,-1786.000000,0.000000,0.000000
5286,5,166,-1390,-1390.000000,-1390.000000,0.000000,0.000000
5287,5,167,2220,2220.000000,2220.000000,0.000000,0.000000
5288,5,168,-2676,-2676.000000,-2676.000000,0.000000,0.000000
5289,5,169,4074,4074.000000,4074.000000,0.000000,0.000000
5290,5,170,414,414.000000,414.000000,0.000000,0.000000
5291,5,171,-116,-116.000000,-116.000000,0.000000,0.000000
5292,5,172,3298,3298.000000,3298.000000,0.000000,0.000000
5293,5,173,-2112,-2112.000000,-2112.000000,0.000000,0.000000
5294,5,174,-1688,-1688.000000,-1688.000000,0.000000,0.000000
5295,5,175,-4474,-4474.000000,-4472.000000,-2.000000,0.000000
5296,5,176,424,424.000000,424.000000,0.000000,0.000000
5297,5,177,906,906.000000,906.000000,0.000000,0.000000
5298,5,178,2054,2054.000000,2054.000000,0.000000,0.000000
5299,5,179,-176,-176.000000,-176.000000,0.000000,0.000000
5300,5,180,-3094,-3094.000000,-3094.000000,0.000000,0.000000
5301,5,181,1740,1740.000000,1740.000000,0.000000,0.000000
5302,5,182,516,516.000000,516.000000,0.000000,0.000000
5303,5,183,2686,2686.000000,2686.000000,0.000000,0.000000
5304,5,184,-1822,-1822.000000,-1822.000000,0.000000,0.000000
5305,5,185,-1968,-1968.000000,-1968.000000,0.000000,0.000000
5306,5,186,4240,4240.000000,4240.000000,0.000000,0.000000
5307,5,187,-3890,-3890.000000,-3890.000000,0.000000,0.000000
5308,5,188,-1792,-1792.000000,-1792.000000,0.000000,0.000000
5309,5,189,-986,-986.000000,-986.000000,0.000000,0.000000
5310,5,190,-1326,-1326.000000,-1326.000000,0.000000,0.000000
5311,5,191,2488,2488.000000,2488.000000,0.000000,0.000000
5312,5,192,860,860.000000,860.000000,0.000000,0.000000
5313,5,193,-3850,-3850.000000,-3850.000000,0.000000,0.000000
5314,5,194,-394,-394.000000,-394.000000,0.000000,0.000000
5315,5,195,-2992,-2992.000000,-2992.000000,0.000000,0.000000
5316,5,196,-1086,-1086.000000,-1086.000000,0.000000,0.000000
5317,5,197,1444,1444.000000,1444.000000,0.000000,0.000000
5318,5,198,-376,-376.000000,-376.000000,0.000000,0.000000
5319,5,199,506,506.000000,506.000000,0.000000,0.000000
5320,5,200,1386,1386.000000,1386.000000,0.000000,0.000000
5321,5,201,-2416,-2416.000000,-2416.000000,0.000000,0.000000
5322,5,202,-1004,-1004.000000,-1004.000000,0.000000,0.000000
5323,5,203,-5406,-5406.000000,-5404.000000,-2.000000,0.000000
5324,5,204,3644,3644.000000,3644.000000,0.000000,0.000000
5325,5,205,594,594.000000,594.000000,0.000000,0.000000
5326,5,206,730,730.000000,730.000000,0.000000,0.000000
5327,5,207,-664,-664.000000,-664.000000,0.000000,0.000000
5328,5,208,-4426,-4426.000000,-4424.000000,-2.000000,0.000000
5329,5,209,776,776.000000,776.000000,0.000000,0.000000
5330,5,210,1788,1788.000000,1788.000000,0.000000,0.000000
5331,5,211,-2290,-2290.000000,-2290.000000,0.000000,0.000000
5332,5,212,-1172,-1172.000000,-1172.000000,0.000000,0.000000
5333,5,213,-562,-562.000000,-562.000000,0.000000,0.000000
5334,5,214,-98,-98.000000,-98.000000,0.000000,0.000000
5335,5,215,-2128,-2128.000000,-2128.000000,0.000000,0.000000
5336,5,216,220,220.000000,220.000000,0.000000,0.000000
5337,5,217,-2110,-2110.000000,-2110.000000,0.000000,0.000000
5338,5,218,-430,-430.000000,-430.000000,0.000000,0.000000
5339,5,219,1072,1072.000000,1072.000000,0.000000,0.000000
5340,5,220,286,286.000000,286.000000,0.000000,0.000000
5341,5,221,-2452,-2452.000000,-2452.000000,0.000000,0.000000
5342,5,222,-3912,-3912.000000,-3912.000000,0.000000,0.000000
5343,5,223,-1234,-1234.000000,-1234.000000,0.000000,0.000000
5344,5,224,1276,1276.000000,1276.000000,0.000000,0.000000
5345,5,225,2802,2802.000000,2802.000000,0.000000,0.000000
5346,5,226,-1634,-1634.000000,-1634.000000,0.000000,0.000000
5347,5,227,84,84.000000,84.000000,0.000000,0.000000
5348,5,228,4174,4174.000000,4172.000000,2.000000,0.000000
5349,5,229,1676,1676.000000,1676.000000,0.000000,0.000000
5350,5,230,1316,1316.000000,1316.000000,0.000000,0.000000
5351,5,231,1186,1186.000000,1186.000000,0.000000,0.000000
5352,5,232,1562,1562.000000,1562.000000,0.000000,0.000000
5353,5,233,-652,-652.000000,-652.000000,0.000000,0.000000
5354,5,234,692,692.000000,692.000000,0.000000,0.000000
5355,5,235,-1226,-1226.000000,-1226.000000,0.000000,0.000000
5356,5,236,-3224,-3224.000000,-3224.000000,0.000000,0.000000
5357,5,237,2658,2658.000000,2658.000000,0.000000,0.000000
5358,5,238,-1554,-1554.000000,-1554.000000,0.000000,0.000000
5359,5,239,-1264,-1264.000000,-1264.000000,0.000000,0.000000
5360,5,240,318,318.000000,318.000000,0.000000,0.000000
5361,5,241,-2532,-2532.000000,-2532.000000,0.000000,0.000000
5362,5,242,140,140.000000,140.000000,0.000000,0.000000
5363,5,243,714,714.000000,714.000000,0.000000,0.000000
5364,5,244,840,840.000000,840.000000,0.000000,0.000000
5365,5,245,-826,-826.000000,-826.000000,0.000000,0.000000
5366,5,246,-1158,-1158.000000,-1158.000000,0.000000,0.000000
5367,5,247,920,920.000000,920.000000,0.000000,0.000000
5368,5,248,-2004,-2004.000000,-2004.000000,0.000000,0.000000
5369,5,249,-1674,-1674.000000,-1674.000000,0.000000,0.000000
5370,5,250,-782,-782.000000,-782.000000,0.000000,0.000000
5371,5,251,244,244.000000,244.000000,0.000000,0.000000
5372,5,252,3282,3282.000000,3282.000000,0.000000,0.000000
5373,5,253,676,676.000000,676.000000,0.000000,0.000000
5374,5,254,68,68.000000,68.000000,0.000000,0.000000
5375,5,255,1102,1102.000000,1103.000000,-1.000000,0.000000
5376,5,256,-536,-536.000000,-536.000000,0.000000,0.000000
5377,5,257,1538,1538.000000,1538.000000,0.000000,0.000000
5378,5,258,-258,-258.000000,-258.000000,0.000000,0.000000
5379,5,259,-1416,-1416.000000,-1416.000000,0.000000,0.000000
5380,5,260,1110,1110.000000,1110.000000,0.000000,0.000000
5381,5,261,-2944,-2944.000000,-2944.000000,0.000000,0.000000
5382,5,262,-784,-784.000000,-784.000000,0.000000,0.000000
5383,5,263,3962,3962.000000,3962.000000,0.000000,0.000000
5384,5,264,-1494,-1494.000000,-1494.000000,0.000000,0.000000
5385,5,265,2368,2368.000000,2368.000000,0.000000,0.000000
5386,5,266,232,232.000000,232.000000,0.000000,0.000000
5387,5,267,2022,2022.000000,2022.000000,0.000000,0.000000
5388,5,268,-1404,-1404.000000,-1404.000000,0.000000,0.000000
5389,5,269,-238,-238.000000,-238.000000,0.000000,0.000000
5390,5,270,1294,1294.000000,1294.000000,0.000000,0.000000
5391,5,271,3748,3748.000000,3748.000000,0.000000,0.000000
5392,5,272,-250,-250.000000,-250.000000,0.000000,0.000000
5393,5,273,3152,3152.000000,3152.000000,0.000000,0.000000
5394,5,274,1232,1232.000000,1232.000000,0.000000,0.000000
5395,5,275,2746,2746.000000,2746.000000,0.000000,0.000000
5396,5,276,-508,-508.000000,-508.000000,0.000000,0.000000
5397,5,277,2550,2550.000000,2550.000000,0.000000,0.000000
5398,5,278,818,818.000000,818.000000,0.000000,0.000000
5399,5,279,-2396,-2396.000000,-2396.000000,0.000000,0.000000
5400,5,280,1816,1816.000000,1816.000000,0.000000,0.000000
5401,5,281,1926,1926.000000,1926.000000,0.000000,0.000000
5402,5,282,-3046,-3046.000000,-3046.000000,0.000000,0.000000
5403,5,283,2272,2272.000000,2272.000000,0.000000,0.000000
5404,5,284,-1374,-1374.000000,-1374.000000,0.000000,0.000000
5405,5,285,-1008,-1008.000000,-1008.000000,0.000000,0.000000
5406,5,286,-32,-32.000000,-32.000000,0.000000,0.000000
5407,5,287,-410,-410.000000,-410.000000,0.000000,0.000000
